Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
3100,-7.47806032317054,-78.5541421781876,-78.5561903272019,-0.435597839307052,,,10.0803242224869,1.46039222682555,1.9060369605362,0.73273733315984,1.66317440827542,2.88946564851976,6.11820541626819,12.2826137113736,4.61405924597643,0.181455986345236,4.614203604794,0.181441541911562,-102.749591990225,0.0894324477246044
3200,-7.47806032326828,-78.5541492943607,-78.5561955414475,-0.435597839614341,,,10.0803242246451,1.46039222611192,1.90603696057555,0.73273733315039,1.66317440825014,2.88946564876523,6.11820541529183,12.282613713269,4.61406030119416,0.181456480782819,4.61420360550701,0.181441542086772,-102.749715380821,0.0893746371213268
3300,-7.4780603233499,-78.5542933074948,-78.5561537051836,-0.435597832381888,,,10.0803242280025,1.46039221873244,1.9060369605713,0.732737333105354,1.66317440834394,2.88946564899734,6.11820541410105,12.2826137107126,4.61407068067835,0.181448256750131,4.61420360763723,0.181441542825755,-102.751143744811,0.0903164697569193
3400,-7.47806032341663,-78.554310627325,-78.5561533159619,-0.435597832858653,,,10.0803242297058,1.46039221812967,1.90603696059472,0.732737333105659,1.66317440832071,2.88946564910152,6.11820541555808,12.2826137157347,4.61407240167569,0.181448189255942,4.61420360895685,0.181441543082214,-102.751370461982,0.0903237403948097
3500,-7.4780603234748,-78.554651107813,-78.556152702943,-0.435597832339244,,,10.0803242344817,1.46039221759534,1.90603696064388,0.732737333146746,1.66317440798917,2.8894656484427,6.11820541082405,12.2826137048531,4.61409956506741,0.181448123439996,4.61420361183973,0.181441543103961,-102.755051372233,0.0903305968808595
3600,-7.47806032352482,-78.5546619210271,-78.5561526560584,-0.435597832049413,,,10.080324235434,1.46039221675261,1.90603696066849,0.732737333157172,1.66317440804986,2.88946564850809,6.1182054136568,12.282613708965,4.61410021507692,0.181448030055864,4.61420361227163,0.181441543252879,-102.755141633224,0.0903383259609766
3700,-7.47806032356886,-78.5546522561653,-78.5561515591073,-0.435597832273195,,,10.0803242364199,1.46039221601182,1.90603696068734,0.732737333171584,1.66317440786544,2.88946564815207,6.1182054110967,12.2826137038479,4.61410018614419,0.181447843433537,4.6142036128589,0.181441543350833,-102.755128326159,0.090357023495857
3800,-7.47806032360793,-78.5546460832262,-78.5561504007763,-0.435597832295394,,,10.080324236943,1.46039221531999,1.90603696069736,0.73273733317163,1.66317440786751,2.8894656481478,6.11820541354076,12.2826137088035,4.61410004475745,0.181447582412084,4.61420361295582,0.181441543426093,-102.755105930308,0.0903842485518085
3900,-7.47806032364164,-78.5546637023226,-78.556149805291,-0.43559783275706,,,10.0803242378699,1.46039221502814,1.90603696070076,0.732737333160475,1.66317440788359,2.88946564821285,6.11820541414462,12.2826137098055,4.61410114593459,0.181447491433348,4.61420361346752,0.181441543504755,-102.755250800912,0.0903942787401008
4000,-7.47806032367011,-78.5546692147608,-78.5561495482421,-0.435597832736182,,,10.0803242383856,1.46039221479678,1.90603696072763,0.732737333176862,1.66317440791642,2.88946564824739,6.11820541605116,12.2826137128908,4.61410143527868,0.181447452333802,4.61420361363599,0.181441543556907,-102.75529269786,0.0903985624026329
4100,-7.47806032369544,-78.5546746097786,-78.5561490972685,-0.43559783292998,,,10.0803242387094,1.46039221465501,1.90603696074787,0.73273733319415,1.66317440788617,2.88946564817963,6.11820541660758,12.2826137136375,4.61410165644676,0.181447403801048,4.61420361369052,0.181441543601357,-102.755324628314,0.0904043698576889
4200,-7.47806032371714,-78.5555706867599,-78.5561491705501,-0.435597833092175,,,10.0803242412638,1.46039221453921,1.90603696075024,0.73273733318761,1.66317440784344,2.88946564811138,6.11820541547361,12.2826137111572,4.61415386632428,0.181447407818241,4.61420361538177,0.181441543677198,-102.763353933734,0.090403821310872
4300,-7.47806032373539,-78.555570210205,-78.5561491845432,-0.435597833484802,,,10.0803242415649,1.46039221436776,1.90603696075365,0.732737333184124,1.66317440783808,2.88946564813058,6.11820541592674,12.282613712302,4.61415388931583,0.181447404153665,4.61420361547084,0.181441543744192,-102.763355402961,0.0904040104229069
4400,-7.47806032375127,-78.5555536115013,-78.5561488983327,-0.435597833659642,,,10.0803242423715,1.46039221419244,1.90603696076119,0.732737333185824,1.66317440779776,2.8894656480606,6.11820541546911,12.2826137115725,4.61415413529011,0.181447375741958,4.61420361598082,0.181441543786981,-102.763366201824,0.0904076130766997
4500,-7.47806032376524,-78.5555385261665,-78.556150068603,-0.435597833750356,,,10.0803242429086,1.46039221390486,1.90603696076425,0.73273733318274,1.66317440781858,2.88946564812426,6.11820541634397,12.2826137135634,4.61415429417888,0.18144743675226,4.61420361628765,0.181441543861348,-102.763379339554,0.0903987665609641
4600,-7.47806032377791,-78.5555292426498,-78.5561516844714,-0.435597833519065,,,10.080324243188,1.46039221374396,1.90603696077026,0.732737333185043,1.6631744077837,2.88946564807636,6.11820541578212,12.2826137126139,4.61415417387022,0.181447552430706,4.61420361649888,0.181441543874863,-102.763359741575,0.0903830657169002
4700,-7.47806032378927,-78.5555196856007,-78.5561512447633,-0.435597833421411,,,10.0803242434698,1.46039221354061,1.90603696077582,0.732737333191064,1.66317440773419,2.88946564797617,6.11820541584864,12.2826137128203,4.61415406400617,0.181447460274188,4.6142036166652,0.181441543902244,-102.763337768629,0.0903930261274599
