Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
3000,-14.4300674821651,-268.713327642751,-268.750695578465,-0.908154141626092,,,14.2754008062387,1.5033437059763,2.03596864170326,0.619227277971572,2.63425119448654,4.7161232680008,17.2186567373938,35.2848148734441,8.78571943216962,0.264102523727845,8.78733309709452,0.264040136226255,-227.804381533674,-1.25421333782749
3100,-14.4300675051263,-268.713509592464,-268.750682264787,-0.908154265213188,,,14.2754009494442,1.50334367875673,2.0359686455949,0.619227275948723,2.63425119492473,4.71612337495405,17.2186579564962,35.284817882967,8.78573077902398,0.2641014823178,8.78733318118484,0.264040141039577,-227.805538765359,-1.25410659293877
3200,-14.4300675249927,-268.713773389276,-268.750692920606,-0.90815441491254,,,14.2754010841349,1.50334365973569,2.0359686516546,0.619227277758412,2.63425124127815,4.71612351540594,17.2186607749684,35.2848227325328,8.7857412173287,0.264101773907363,8.78733327279783,0.264040150391563,-227.806623752311,-1.25413735709263
3300,-14.4300675428595,-268.714696773849,-268.750703935613,-0.908154158974876,,,14.2754012611829,1.50334356685136,2.03596866018951,0.619227284772995,2.63425103408949,4.71612322200764,17.2186561498769,35.2848151670089,8.78577656931545,0.264101266571546,8.78733341060029,0.264040158134291,-227.810182465551,-1.2541824796231
3400,-14.4300675578942,-268.712633239111,-268.750703465694,-0.90815415244047,,,14.2754013637567,1.50334353171545,2.03596866318896,0.619227284166549,2.63425113439304,4.71612353531346,17.2186599606403,35.2848247672863,8.78574859569935,0.264100838830149,8.78733347415389,0.264040172155024,-227.805993710386,-1.254158165156
3500,-14.4300675708555,-268.711447532998,-268.750710157435,-0.908154201856811,,,14.2754014328203,1.50334350582765,2.03596866663576,0.61922728630233,2.63425085761538,4.7161230111365,17.2186532648288,35.2848106296552,8.78573177616993,0.264101002726371,8.78733352459064,0.264040177874563,-227.803559817551,-1.25418483603111
3600,-14.4300675827529,-268.711591624463,-268.750709517927,-0.908154299277975,,,14.2754014846026,1.5033434833537,2.03596866841153,0.61922728802403,2.63425078314677,4.71612292752171,17.2186533037095,35.2848110605183,8.78574198711397,0.264100910350134,8.78733355737114,0.264040182076676,-227.804632097143,-1.25418008646987
3700,-14.4300675934848,-268.711417551007,-268.750729022676,-0.908154264958135,,,14.2754016070954,1.50334346346967,2.03596867177216,0.619227289316961,2.63425078384549,4.71612298075055,17.2186553562568,35.2848152392532,8.78579253963513,0.264101678480579,8.78733364733744,0.264040187252181,-227.809764922443,-1.25426935378032
3800,-14.4300676030406,-268.72981459317,-268.750761183149,-0.908154208144564,,,14.2754018134753,1.50334343710409,2.03596867294143,0.619227290108757,2.63425066079367,4.71612278425503,17.2186526780866,35.2848098083655,8.78644696659604,0.264103001647892,8.78733381534098,0.264040187956018,-227.89563081301,-1.25441759293433
3900,-14.4300676114487,-268.730259765943,-268.750769912255,-0.90815425337539,,,14.2754018653145,1.50334341995618,2.03596867599569,0.619227292489061,2.6342505771024,4.71612264337336,17.2186509135972,35.2848061233086,8.78645806069229,0.264103108233614,8.7873338458795,0.264040191463183,-227.897047894939,-1.25443751074325
4000,-14.430067618929,-268.730403018077,-268.750779785648,-0.908154279793766,,,14.2754019049133,1.50334340170232,2.03596867887489,0.619227294905719,2.63425050488087,4.71612252549102,17.2186503297979,35.2848050518676,8.78646249704911,0.264103129230427,8.7873338730274,0.2640401943794,-227.897573981475,-1.25445072386907
4100,-14.4300676257151,-268.730415867425,-268.750784973222,-0.908154312200654,,,14.2754019430262,1.50334338845637,2.03596868014457,0.619227295192364,2.6342504835138,4.71612250672237,17.2186499044857,35.2848044735341,8.78646437791047,0.264103056940769,8.78733390148627,0.264040198783026,-227.897776115194,-1.25445173777069
4200,-14.4300676317568,-268.730493503331,-268.750775544339,-0.908154300759883,,,14.2754019837342,1.50334335852507,2.03596868118842,0.619227295770452,2.63425045389941,4.71612245853575,17.2186504707544,35.2848054310243,8.78646836332674,0.264101670710475,8.78733393167389,0.264040202865927,-227.89817722688,-1.25434643707602
4300,-14.4300676372719,-268.730555537606,-268.750772995597,-0.908154280336166,,,14.2754020009067,1.50334333176737,2.03596868252244,0.619227296754059,2.63425036054825,4.71612231527289,17.2186476297327,35.2848004844319,8.78647068260173,0.264099874686888,8.7873339396294,0.264040205682012,-227.898440943965,-1.25420538798248
4400,-14.4300676423957,-268.730755457068,-268.750777372445,-0.90815431817202,,,14.2754020288406,1.50334331714335,2.03596868364736,0.619227297623213,2.63425033587601,4.71612230715876,17.2186475420662,35.2848008309275,8.78647829603752,0.264099671376516,8.78733396221927,0.264040209095191,-227.899258204838,-1.25419735363412
4500,-14.4300676469245,-268.731071631934,-268.750545307424,-0.908154218640542,,,14.2754020551284,1.50334325091316,2.0359686848635,0.619227298123298,2.6342503092451,4.71612227665045,17.2186471651176,35.2848002898964,8.78648136710563,0.264075943725038,8.78733397641383,0.264040216499476,-227.899578785524,-1.25180809932119
4600,-14.4300676509971,-268.730972984697,-268.750526478428,-0.908154206694056,,,14.2754020978873,1.50334324318945,2.03596868625105,0.619227299485671,2.63425025968486,4.71612218665303,17.2186466299407,35.284799153473,8.78649096557411,0.264074577544007,8.78733400733779,0.264040219173781,-227.900470273936,-1.25166945079692
4700,-14.4300676545843,-268.737640858663,-268.750526799735,-0.908154243661164,,,14.2754021728747,1.50334323983156,2.03596868787709,0.619227300768276,2.63425021676229,4.71612210901699,17.2186460619817,35.2847979579587,8.78672522318366,0.264074461531763,8.78733406450648,0.264040219782373,-227.931791699903,-1.25165817021485
4800,-14.4300676578373,-268.738046220911,-268.750527953923,-0.908154284255118,,,14.2754021938649,1.50334323620905,2.0359686891167,0.619227301662471,2.63425016523692,4.71612200606756,17.2186448257482,35.2847949342699,8.78673386292851,0.264074476134448,8.78733408088106,0.264040223362817,-227.932938627805,-1.25166059634234
4900,-14.430067660886,-268.738174549601,-268.750516477867,-0.90815427494265,,,14.2754022072282,1.50334322322029,2.03596868908205,0.619227300810669,2.63425014738927,4.71612198021279,17.2186441728261,35.2847935412002,8.78673647664268,0.264073392620169,8.78733408863865,0.264040224399049,-227.933266463812,-1.25156240366939
5000,-14.4300676636492,-268.738238179781,-268.750518739225,-0.908154306383504,,,14.2754022324955,1.5033432167465,2.03596868982385,0.619227300942195,2.6342501648529,4.71612203491952,17.2186451761356,35.2847958209488,8.78674139170752,0.264073333544167,8.7873341058528,0.264040225464248,-227.933783289152,-1.25156249705237
5100,-14.43006766619,-268.738370812175,-268.750502605853,-0.908154298220904,,,14.2754022541985,1.50334320184443,2.03596869112977,0.619227302076378,2.63425013928563,4.71612200355285,17.2186448990917,35.2847955993265,8.7867479724548,0.264071714963143,8.78733412012304,0.264040227382474,-227.934509778518,-1.2514196554393
5200,-14.4300676685326,-268.738500102029,-268.750498568572,-0.908154294140625,,,14.2754022692181,1.50334319689474,2.03596869207924,0.619227302787214,2.63425008292581,4.7161219022118,17.2186432799898,35.284792463866,8.78675002976189,0.264071347395802,8.78733413065649,0.264040228300528,-227.934782548987,-1.25138367889842
5300,-14.4300676706818,-268.738587034517,-268.750496735831,-0.908154282076307,,,14.2754022848531,1.50334319393574,2.03596869354438,0.61922730428742,2.63425003254064,4.7161218074129,17.2186423213432,35.2847904316613,8.78675177955184,0.264071174702556,8.78733414172653,0.264040228709194,-227.934974017139,-1.25136672104037
5400,-14.4300676727106,-268.738586045556,-268.75049425147,-0.908154293086853,,,14.2754022954854,1.50334318774374,2.0359686942806,0.619227304436332,2.63425004493769,4.71612184254006,17.2186428412746,35.284791548719,8.78675174513051,0.264070910379616,8.78733414725348,0.26404022986661,-227.93495729453,-1.25134438098065
5500,-14.4300676745214,-268.737586331184,-268.750493686274,-0.908154292188321,,,14.2754023373909,1.50334318516836,2.03596869489285,0.619227304800678,2.63425002525273,4.71612180718345,17.2186424853053,35.2847907604106,8.78677445358182,0.264070791972441,8.78733417770597,0.264040230887538,-227.936892899942,-1.2513330716353
5600,-14.4300676762102,-268.73688215885,-268.750492670622,-0.908154310979427,,,14.2754023544975,1.50334318324953,2.03596869594241,0.619227305882197,2.63424999727438,4.71612175665092,17.2186420944068,35.2847899776047,8.78677203529993,0.264070704405761,8.7873341888579,0.264040232044416,-227.936242621746,-1.25132486153491
5700,-14.4300676777641,-268.736823687427,-268.750492306353,-0.908154315633371,,,14.2754023663638,1.50334318100514,2.03596869644876,0.619227306260155,2.63424997811888,4.7161217267334,17.2186417641937,35.2847893450737,8.78677220407427,0.26407064971426,8.78733419739429,0.264040232445102,-227.936167351697,-1.25132005940488
5800,-14.4300676792109,-268.736698907474,-268.750492953844,-0.908154338261315,,,14.2754023737532,1.50334317909818,2.03596869692484,0.61922730653207,2.63424998151141,4.71612173828852,17.2186421816585,35.2847901525538,8.78677160251509,0.264070633936641,8.78733420284649,0.264040232961197,-227.936032715943,-1.25131957563129
5900,-14.4300676805751,-268.736640998539,-268.750492537843,-0.908154344437177,,,14.2754023829883,1.50334317708917,2.03596869729596,0.619227306630464,2.63424998793696,4.71612176534541,17.218642645321,35.2847913498251,8.78677200923168,0.26407059450597,8.78733420944241,0.264040233363746,-227.936039687444,-1.25131570314168
6000,-14.4300676818778,-268.736625941282,-268.750491830949,-0.908154351590754,,,14.2754023902395,1.50334317349785,2.03596869780847,0.619227307000831,2.63424996290842,4.7161217164529,17.2186419760868,35.2847898530965,8.78677259589106,0.264070517220646,8.78733421363557,0.264040233855075,-227.936086904775,-1.25130844717426
15000,-14.4300677026002,-268.747345434092,-268.750278122664,-0.908154324680073,,,14.2754025890265,1.50334309291486,2.03596870455797,0.619227311534123,2.63424979526904,4.71612149418376,17.2186398090092,35.2847863213161,8.78722129445108,0.26404681575037,8.78733435589905,0.264040249925803,-227.99961303408,-1.24871942399323
