Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
3200,-7.41015653037778,-77.5017650249328,-77.5056775451459,-0.396425748197686,0.0472298517365536,-0.0376984820125009,9.96699956567508,1.42187209812493,1.87963531568857,0.698801594116921,1.95712125889167,3.47069625639993,9.31607862998128,18.6831581452297,4.55845561987458,0.17743886721409,4.55873231743446,0.177424695355397,-101.465500314725,0.0948691192440838
3300,-7.41015653065544,-77.5018180689386,-77.5056765941824,-0.396425748594519,0.0472298521296576,-0.0376984922665594,9.96699957216999,1.42187209512108,1.87963531582901,0.698801594276925,1.95712125629657,3.47069625154154,9.31607859348715,18.6831580777313,4.55846266718699,0.177438556301429,4.55873231951542,0.177424695777321,-101.466355781642,0.0948978337304615
3400,-7.41015653089252,-77.5018329526786,-77.5056659447942,-0.396425741638059,0.0472298492884944,-0.0376984977883992,9.9669995753917,1.42187208950058,1.87963531594791,0.698801594345921,1.95712125555487,3.47069625022358,9.31607859161395,18.6831580726136,4.55846381936523,0.177435677539806,4.55873232146444,0.177424696104746,-101.466498741776,0.0952145127704686
3500,-7.41015653109362,-77.5018232367584,-77.5056631445059,-0.396425741726516,0.0472298528853101,-0.0376985063385334,9.9669995783274,1.42187208713406,1.87963531598801,0.698801594314898,1.95712125639509,3.47069625214619,9.31607861398821,18.683158118401,4.55846408074946,0.177435011894185,4.5587323223858,0.177424696523345,-101.466519469468,0.0952891839671903
3600,-7.41015653127091,-77.5028509936315,-77.5056631548013,-0.396425739747215,0.0472298703928134,-0.0376984876925056,9.96699958739242,1.42187208614322,1.87963531603385,0.698801594360151,1.95712125388066,3.47069624735887,9.31607854909313,18.6831579896002,4.55852801572677,0.177434977365337,4.55873232772572,0.177424696581827,-101.475474763631,0.0952927815674387
3700,-7.41015653141993,-77.5028690928433,-77.5056626684851,-0.396425742154729,0.0472298785835158,-0.0376984857665012,9.96699958986092,1.42187208509361,1.87963531606732,0.698801594344409,1.95712125492628,3.4706962495237,9.31607858189607,18.6831580540897,4.55852941659235,0.177434908129843,4.55873232912184,0.17742469710596,-101.475665537606,0.0952998699284419
3800,-7.41015653154827,-77.5037345890313,-77.5056625943595,-0.396425742420706,0.0472298729956889,-0.0376984903949057,9.96699959804799,1.4218720842132,1.87963531612129,0.698801594372457,1.95712125465013,3.47069624897571,9.31607858677522,18.6831580599301,4.55858607315233,0.177434867389737,4.5587323340977,0.177424697515536,-101.483616099465,0.0953036986054167
3900,-7.41015653166412,-77.5035920430296,-77.5056624807963,-0.396425744583625,0.0472298739459895,-0.0376985004920389,9.96699960184049,1.42187208379209,1.87963531615428,0.698801594385203,1.95712125468886,3.47069624893168,9.31607858691386,18.6831580555495,4.5585852964514,0.177434835269654,4.55873233590347,0.177424697619574,-101.483414401625,0.09530726971178
4000,-7.41015653176791,-77.5036122217969,-77.5056627157456,-0.39642574329315,0.0472298666117973,-0.0376985171774997,9.96699960426405,1.42187208305281,1.87963531618513,0.698801594413465,1.95712125555801,3.47069625079221,9.31607861595884,18.6831581172331,4.55858688753712,0.177434811836531,4.55873233721394,0.177424697704601,-101.483589971653,0.0953084588521065
4100,-7.4101565318563,-77.5036185426979,-77.5056618962243,-0.396425745424823,0.0472298789794229,-0.0376985014194553,9.96699960553027,1.42187208186726,1.8796353162194,0.698801594448231,1.95712125471313,3.47069624930328,9.31607859359833,18.6831580751303,4.55858753814565,0.177434623093121,4.55873233786421,0.177424698025993,-101.483669944381,0.0953272152520035
4200,-7.41015653193623,-77.503638711409,-77.5056521124335,-0.396425742919183,0.0472298756944755,-0.0376985047082054,9.96699960727809,1.42187207870381,1.8796353162748,0.69880159450575,1.9571212542625,3.47069624821646,9.31607859283607,18.6831580667337,4.55858850200882,0.177432571001847,4.55873233909977,0.177424698382543,-101.483786751014,0.0955532277898829
4300,-7.41015653200757,-77.5036652418514,-77.5056519678735,-0.396425741728002,0.047229873709005,-0.0376985113896657,9.9669996092842,1.42187207832108,1.87963531632266,0.698801594572078,1.95712125359368,3.47069624698569,9.31607858790557,18.6831580571244,4.55859095761011,0.17743247317983,4.55873234012239,0.177424698588894,-101.484103253577,0.0955639043642673
4400,-7.41015653206973,-77.503664196345,-77.5056519399894,-0.396425741845494,0.0472298754324588,-0.0376985128622341,9.96699961048961,1.42187207802905,1.87963531634209,0.698801594584585,1.95712125385061,3.47069624772925,9.31607860067112,18.6831580869043,4.558591549295,0.177432423612397,4.55873234071702,0.17742469864145,-101.484179156047,0.0955694950828889
4500,-7.41015653212339,-77.5036697699233,-77.5056427574582,-0.396425741021907,0.0472298702506035,-0.0376985133873661,9.96699961138199,1.42187207642927,1.87963531637328,0.698801594615731,1.95712125340392,3.47069624691478,9.31607859235804,18.6831580721488,4.55859160526577,0.177430527823809,4.55873234087991,0.177424698837403,-101.484183304805,0.0957931938028166
4600,-7.41015653217122,-77.5036790338462,-77.5056424272713,-0.396425741758381,0.0472298725045361,-0.0376985095413651,9.9669996120713,1.42187207613581,1.87963531640091,0.698801594649605,1.95712125337374,3.47069624691929,9.31607859750546,18.6831580833154,4.55859204067936,0.177430421596076,4.55873234110135,0.177424698973157,-101.484245880114,0.0958055871196813
4700,-7.41015653221433,-77.5043790815784,-77.5056423020811,-0.396425741381258,0.0472298750237348,-0.0376985132146657,9.96699961643969,1.42187207598663,1.87963531643878,0.698801594699699,1.95712125249266,3.47069624514726,9.31607858468586,18.6831580570391,4.55863900289915,0.177430381905408,4.55873234378802,0.177424698969051,-101.491110728133,0.0958103777501727
4800,-7.41015653225271,-77.5043907592134,-77.5056422209728,-0.396425741469399,0.0472298746937116,-0.0376985044806219,9.966999617205,1.42187207579166,1.879635316468,0.698801594737924,1.95712125185961,3.47069624386752,9.31607857427713,18.6831580354878,4.55863981399422,0.177430362805746,4.55873234411477,0.177424699051921,-101.491220145478,0.0958125347600536
4900,-7.41015653228644,-77.5044081316608,-77.5056421108298,-0.396425741622288,0.047229877992193,-0.0376984979113558,9.96699961851717,1.42187207561533,1.87963531649155,0.698801594770494,1.95712125121152,3.47069624263614,9.31607856209844,18.6831580119776,4.55864305968183,0.177430342830774,4.55873234487635,0.177424699090428,-101.491648447794,0.0958148943099585
5000,-7.41015653231723,-77.5044013041889,-77.5056420516379,-0.396425741698393,0.0472298779847584,-0.0376984971900225,9.96699961892165,1.42187207542823,1.87963531650958,0.698801594792322,1.95712125099147,3.47069624224592,9.31607855942754,18.6831580075868,4.55864292372887,0.177430330956109,4.55873234519951,0.177424699120503,-101.491625839005,0.0958160479489937
5100,-7.41015653234525,-77.5043377950218,-77.5056420758551,-0.396425741927246,0.0472298784540294,-0.0376984969451858,9.9669996197647,1.42187207529688,1.87963531652877,0.698801594815467,1.95712125071043,3.47069624161722,9.31607855724568,18.6831580002566,4.55864221550576,0.177430334617332,4.55873234554002,0.177424699142059,-101.491477188096,0.0958154759756773
5200,-7.41015653236982,-77.5043267164201,-77.5056420607447,-0.396425741929462,0.0472298801385004,-0.037698494232498,9.96699962051745,1.42187207518229,1.87963531654167,0.698801594825788,1.95712125067541,3.4706962415415,9.31607855794535,18.6831580017145,4.55864238536524,0.177430335064811,4.55873234597285,0.177424699179307,-101.491477544817,0.0958153612471607
5300,-7.41015653239172,-77.5043220196135,-77.5056421886511,-0.3964257424457,0.0472298744452043,-0.0376985001610888,9.96699962081951,1.421872074786,1.87963531654999,0.698801594830786,1.95712125051771,3.47069624130913,9.31607855472637,18.6831579966753,4.55864217472547,0.177430171848353,4.55873234608033,0.177424699274066,-101.491440369775,0.0958319623974092
5400,-7.41015653241134,-77.5043191284129,-77.505641629364,-0.396425742228224,0.0472298774362531,-0.0376984963583737,9.96699962110206,1.42187207461623,1.87963531656073,0.698801594839228,1.9571212505016,3.47069624126807,9.3160785557871,18.6831579983684,4.55864197893715,0.177430057369425,4.5587323462116,0.177424699299161,-101.491405748822,0.0958456451388179
5500,-7.41015653243002,-77.5043208449348,-77.5056417388104,-0.39642574275124,0.0472298760791298,-0.0376984964667627,9.96699962142818,1.42187207452706,1.87963531656893,0.69880159484116,1.95712125038031,3.47069624107489,9.31607855251171,18.6831579923647,4.55864204737153,0.177430055389841,4.55873234635185,0.177424699381682,-101.491410884792,0.0958457144373962
5600,-7.41015653244695,-77.5043221642974,-77.5056417204072,-0.396425742620806,0.0472298753225915,-0.0376984959036922,9.96699962171477,1.42187207435724,1.87963531657602,0.698801594841825,1.95712125049622,3.47069624135111,9.31607855644463,18.68315800063,4.55864210083338,0.177430036949765,4.55873234642922,0.177424699371049,-101.491416204678,0.0958474607979978
5700,-7.41015653246242,-77.5043277213929,-77.5056417360123,-0.396425742661691,0.0472298743895962,-0.0376984948918906,9.96699962201778,1.42187207420249,1.87963531658564,0.698801594850833,1.9571212504841,3.47069624141956,9.31607855719793,18.6831580040692,4.55864248561298,0.177430020820909,4.55873234660454,0.177424699416855,-101.491464714264,0.0958491108509861
5800,-7.41015653247659,-77.5043291334937,-77.5056418648103,-0.396425742626978,0.0472298780511483,-0.0376984950974304,9.96699962220163,1.42187207410804,1.87963531659363,0.698801594859668,1.95712125036847,3.47069624117916,9.31607855574824,18.6831580005327,4.55864256390543,0.177430025057891,4.55873234673632,0.177424699430221,-101.491474598683,0.0958483080836511
5900,-7.4101565324895,-77.50458689891,-77.5056419136769,-0.396425742758091,0.0472298799043179,-0.0376984942013602,9.96699962338358,1.42187207394607,1.87963531660301,0.698801594872228,1.95712125015406,3.47069624075136,9.31607855138093,18.6831579917843,4.55865805458882,0.177430018084606,4.558732347384,0.177424699446958,-101.493774605363,0.095848354190273
6000,-7.41015653250109,-77.5045974384713,-77.5056276194074,-0.396425742009063,0.0472298796838159,-0.0376984935713194,9.96699962371013,1.4218720729834,1.8796353166066,0.69880159487195,1.95712125031925,3.47069624109363,9.31607855662636,18.6831580028111,4.55865787885563,0.17742724011519,4.55873234753869,0.177424699557632,-101.493738664166,0.0962015167540153
17500,-7.41015653265037,-77.5054692373517,-77.5056214445985,-0.396425741653152,,,9.96699962867512,1.42187207137609,1.87963531667187,0.698801594915725,1.95712125006535,3.47069624073024,9.31607855742599,18.6831580052339,4.5587217586061,0.177425670744661,4.55873235016223,0.177424699939502,-101.503817286192,0.0964049854688177
